case_id,family_id,profile_id,session_scope_id,session_started_at,first_message_at,last_message_at,technical_duration_min,messages_total,user_messages,assistant_messages,average_message_length_chars,detected_category,detected_stage,primary_state,emotional_intensity,caregiver_capacity,response_mode,usefulness_score,applied_successfully,followup_needed,records_same_start_minute,timestamp_source
ebc5d269-2942-46af-a82b-eb94694fc999,86deb79a-93ee-4cfc-a8ca-6d86fca5b239,ce710f9d-ed33-4f5c-a79b-7eea219d41e3,session_86deb79a_21,2026-05-31 03:00:00,2026-05-31 03:01:00,2026-05-31 03:14:00,13.0,14,7,7,74.0,sobrecarga_sensorial,closure_continuity,sensory_overload,0.897,0.378,llm_fallback,0.507,False,False,79,registro_operacional_suministrado
774b533e-4230-4a88-bedc-7fd52a3fd0b4,86deb79a-93ee-4cfc-a8ca-6d86fca5b239,ce710f9d-ed33-4f5c-a79b-7eea219d41e3,session_86deb79a_22,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:04:00,3.0,4,2,2,76.75,apoyo_general,focus_clarification,emotional_dysregulation,0.734,0.479,llm_fallback,0.535,False,True,514,registro_operacional_suministrado
ca72cf8f-7d03-42d1-bb59-8ec4fe6776c2,86deb79a-93ee-4cfc-a8ca-6d86fca5b239,ce710f9d-ed33-4f5c-a79b-7eea219d41e3,session_86deb79a_23,2026-05-30 23:00:00,2026-05-30 23:01:00,2026-05-30 23:04:00,3.0,4,2,2,79.75,sueno_regulacion,adaptive_intervention,general_distress,0.372,0.466,llm_fallback,0.909,True,False,59,registro_operacional_suministrado
f12ab12b-86b5-4b4d-921b-5d98eadbd6bb,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_01,2026-04-15 15:59:00,2026-04-15 16:00:00,2026-04-15 16:15:00,15.0,16,8,8,71.0,sobrecarga_cuidador,adaptive_intervention,parental_fatigue,0.605,0.157,system_response,0.738,True,False,1,registro_operacional_suministrado
2457a93d-2778-41b9-af62-cc0bf8ea9b2d,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_02,2026-04-20 19:59:00,2026-04-20 20:00:00,2026-04-20 20:13:00,13.0,14,7,7,75.5,disfuncion_ejecutiva,focus_clarification,general_distress,0.366,0.676,system_response,0.552,True,False,1,registro_operacional_suministrado
fe0a5100-18b5-412b-b30e-bce1339dcfda,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_03,2026-04-25 19:59:00,2026-04-25 20:00:00,2026-04-25 20:01:00,1.0,2,1,1,88.5,crisis_activa,case_learning,shutdown,0.633,0.397,llm_fallback,0.876,True,True,1,registro_operacional_suministrado
5cb00e47-f5b9-49da-87cb-eaa0b8b67bc0,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_04,2026-04-27 01:59:00,2026-04-27 02:00:00,2026-04-27 02:03:00,3.0,4,2,2,66.0,sobrecarga_sensorial,focus_clarification,sensory_overload,0.573,0.409,system_response,0.899,True,False,1,registro_operacional_suministrado
ea7595bb-0770-472c-acdb-72a3b588ae5a,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_05,2026-05-12 09:13:00,2026-05-12 09:14:00,2026-05-12 09:17:00,3.0,4,2,2,66.5,apoyo_general,case_learning,executive_dysfunction,0.445,0.689,reuse_response_memory,0.922,False,False,1,registro_operacional_suministrado
1d6ae847-2685-4547-b24e-c34bdda33b94,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_06,2026-05-14 09:13:00,2026-05-14 09:14:00,2026-05-14 09:29:00,15.0,16,8,8,72.8125,disfuncion_ejecutiva,focus_clarification,executive_dysfunction,0.538,0.508,reuse_response_memory,0.284,False,True,1,registro_operacional_suministrado
9460d86c-b1d2-4104-9e77-615139327809,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_07,2026-05-15 12:13:00,2026-05-15 12:14:00,2026-05-15 12:23:00,9.0,10,5,5,75.7,crisis_activa,adaptive_intervention,emotional_dysregulation,0.574,0.617,llm_fallback,0.505,False,True,1,registro_operacional_suministrado
c6c2fe63-df23-4a75-85f3-4fc146ec7fc0,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_08,2026-05-17 13:13:00,2026-05-17 13:14:00,2026-05-17 13:27:00,13.0,14,7,7,69.42857142857143,crisis_activa,case_learning,meltdown,0.893,0.371,llm_fallback,0.562,True,False,1,registro_operacional_suministrado
086e2f64-3033-4d9d-95dc-12ab3524d7ad,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_09,2026-05-18 17:13:00,2026-05-18 17:14:00,2026-05-18 17:15:00,1.0,2,1,1,86.0,disfuncion_ejecutiva,adaptive_intervention,executive_dysfunction,0.644,0.604,system_response,0.606,False,False,1,registro_operacional_suministrado
eaf4d6ba-c64e-4040-9cb0-b74d7b1db34d,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_10,2026-05-21 20:13:00,2026-05-21 20:14:00,2026-05-21 20:17:00,3.0,4,2,2,66.25,transicion_rigidez,reception_containment,sensory_overload,0.737,0.669,reuse_response_memory,0.767,True,False,1,registro_operacional_suministrado
c2f940cc-fea8-4772-9ccc-c8322879120b,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_11,2026-05-23 00:13:00,2026-05-23 00:14:00,2026-05-23 00:23:00,9.0,10,5,5,67.7,sobrecarga_sensorial,focus_clarification,sensory_overload,0.88,0.463,reuse_response_memory,0.742,True,False,1,registro_operacional_suministrado
9ff8a4dd-f814-4eae-9772-bb5ad1130ef0,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_12,2026-05-25 04:13:00,2026-05-25 04:14:00,2026-05-25 04:15:00,1.0,2,1,1,101.5,disfuncion_ejecutiva,focus_clarification,executive_dysfunction,0.584,0.745,reuse_response_memory,0.794,False,False,2,registro_operacional_suministrado
2d775559-c8df-44d1-9833-255cc09f91c2,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_13,2026-05-28 08:13:00,2026-05-28 08:14:00,2026-05-28 08:25:00,11.0,12,6,6,73.5,transicion_rigidez,focus_clarification,general_distress,0.357,0.557,reuse_response_memory,0.31,False,False,1,registro_operacional_suministrado
e529240b-adfb-4f31-ae81-6cccc80cc387,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_14,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:14:00,13.0,14,7,7,76.5,sobrecarga_sensorial,adaptive_intervention,shutdown,0.78,0.353,system_response,0.807,True,True,550,registro_operacional_suministrado
35a1f8be-d32e-4583-8277-0437fc8d639f,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_15,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:12:00,11.0,12,6,6,68.16666666666667,sueno_regulacion,focus_clarification,general_distress,0.389,0.436,reuse_response_memory,0.72,True,False,501,registro_operacional_suministrado
e38a0f21-3b9b-48f1-9e49-04e35a4389bb,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_16,2026-05-29 23:00:00,2026-05-29 23:01:00,2026-05-29 23:14:00,13.0,14,7,7,71.42857142857143,sobrecarga_sensorial,closure_continuity,sensory_overload,0.773,0.421,llm_fallback,0.643,False,False,36,registro_operacional_suministrado
0062d5b2-848c-43c7-a7cc-00b7e74dcdf2,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_17,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:02:00,1.0,2,1,1,91.0,disfuncion_ejecutiva,focus_clarification,executive_dysfunction,0.675,0.496,llm_fallback,0.77,True,False,501,registro_operacional_suministrado
0579826f-ed71-4af1-92b2-144d6db57b86,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_18,2026-05-29 00:00:00,2026-05-29 00:01:00,2026-05-29 00:10:00,9.0,10,5,5,69.8,sobrecarga_cuidador,case_learning,general_distress,0.458,0.49,llm_fallback,0.501,True,False,33,registro_operacional_suministrado
8bf5845e-d525-4af7-8fe7-973d90391486,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_19,2026-05-31 01:00:00,2026-05-31 01:01:00,2026-05-31 01:02:00,1.0,2,1,1,80.0,sobrecarga_sensorial,case_learning,shutdown,0.693,0.273,llm_fallback,0.79,False,True,70,registro_operacional_suministrado
327b218f-bfd0-424b-96a8-1bd4eb376c76,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_20,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:04:00,3.0,4,2,2,82.5,disfuncion_ejecutiva,reception_containment,general_distress,0.511,0.278,llm_fallback,0.703,False,True,514,registro_operacional_suministrado
8e93912a-13c7-47be-b7f4-1ca11bad3f24,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_21,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:14:00,13.0,14,7,7,71.57142857142857,crisis_activa,reception_containment,meltdown,0.87,0.306,reuse_response_memory,0.686,True,False,526,registro_operacional_suministrado
71d7ce24-a797-45a6-a8fd-399529cb249d,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_22,2026-05-29 20:41:00,2026-05-29 20:42:00,2026-05-29 20:55:00,13.0,14,7,7,72.42857142857143,sobrecarga_sensorial,adaptive_intervention,shutdown,0.82,0.203,llm_fallback,0.87,True,True,1,registro_operacional_suministrado
fd0d41c3-b139-4ea7-bc82-07d91e4afe30,d4384c60-32b7-4fdc-9eab-2061e62e4982,3980b19a-515c-4e51-89fa-b5bfcb50aaaa,session_d4384c60_23,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:04:00,3.0,4,2,2,87.25,sobrecarga_cuidador,closure_continuity,general_distress,0.362,0.657,reuse_response_memory,0.616,True,False,501,registro_operacional_suministrado
a483aaf6-55ba-4660-8c54-d158969fb1bb,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_01,2026-04-01 15:50:00,2026-04-01 15:51:00,2026-04-01 16:02:00,11.0,12,6,6,71.25,sobrecarga_cuidador,adaptive_intervention,burnout,0.875,0.305,system_response,0.398,True,False,1,registro_operacional_suministrado
1cbc599d-50db-4b57-af34-8796cd235e9e,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_02,2026-04-20 14:23:00,2026-04-20 14:24:00,2026-04-20 14:27:00,3.0,4,2,2,78.0,crisis_activa,adaptive_intervention,shutdown,0.794,0.346,system_response,0.563,False,False,1,registro_operacional_suministrado
1b9ef6c5-7455-4414-9d03-30cfa3b77cbf,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_03,2026-04-21 14:23:00,2026-04-21 14:24:00,2026-04-21 14:37:00,13.0,14,7,7,67.92857142857143,crisis_activa,case_learning,meltdown,0.904,0.317,system_response,0.716,True,False,1,registro_operacional_suministrado
00cbfb41-705f-4c6c-8936-b891c4a7debf,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_04,2026-04-23 14:23:00,2026-04-23 14:24:00,2026-04-23 14:33:00,9.0,10,5,5,76.0,apoyo_general,case_learning,emotional_dysregulation,0.818,0.313,llm_fallback,0.596,False,True,1,registro_operacional_suministrado
194ef595-1843-4fe5-aad6-2e5f0490e882,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_05,2026-04-27 15:32:00,2026-04-27 15:33:00,2026-04-27 15:46:00,13.0,14,7,7,69.71428571428571,apoyo_general,case_learning,executive_dysfunction,0.458,0.425,system_response,0.747,False,True,1,registro_operacional_suministrado
1a35582c-863f-402a-88bb-cd3021cc8d70,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_06,2026-04-28 19:32:00,2026-04-28 19:33:00,2026-04-28 19:42:00,9.0,10,5,5,68.5,sueno_regulacion,adaptive_intervention,sleep_disruption,0.533,0.496,reuse_response_memory,0.709,False,False,1,registro_operacional_suministrado
45d2face-f2af-46be-8831-5cb4066fa78d,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_07,2026-05-29 08:24:00,2026-05-29 08:25:00,2026-05-29 08:40:00,15.0,16,8,8,73.1875,crisis_activa,closure_continuity,meltdown,0.966,0.409,reuse_response_memory,0.705,True,True,1,registro_operacional_suministrado
c57b8710-a653-4d63-a683-f7a4d0cf8c37,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_08,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:04:00,3.0,4,2,2,77.5,apoyo_general,closure_continuity,executive_dysfunction,0.58,0.528,system_response,0.752,False,True,473,registro_operacional_suministrado
40b580d4-c5bc-4119-9185-9a0a71ca9f45,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_09,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:04:00,3.0,4,2,2,75.75,disfuncion_ejecutiva,case_learning,general_distress,0.611,0.436,system_response,0.836,True,False,526,registro_operacional_suministrado
b96ef196-ea62-42ea-860d-8793c2b35705,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_10,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:04:00,3.0,4,2,2,83.25,sobrecarga_sensorial,focus_clarification,meltdown,0.863,0.375,system_response,0.567,True,False,514,registro_operacional_suministrado
b9bc6b7e-079e-4b93-89b1-0cdd43fa80e3,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_11,2026-05-31 03:00:00,2026-05-31 03:01:00,2026-05-31 03:14:00,13.0,14,7,7,78.21428571428571,disfuncion_ejecutiva,case_learning,general_distress,0.496,0.528,system_response,0.8,True,False,79,registro_operacional_suministrado
e78a3209-3ca3-4574-823b-d0b9a9a325c3,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_12,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:02:00,1.0,2,1,1,87.5,sobrecarga_cuidador,focus_clarification,burnout,0.941,0.104,system_response,0.544,False,True,592,registro_operacional_suministrado
3eeecf3b-b4d3-455c-8e16-a0e311b3221c,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_13,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:12:00,11.0,12,6,6,69.08333333333333,sueno_regulacion,closure_continuity,sleep_disruption,0.63,0.459,llm_fallback,0.789,False,False,550,registro_operacional_suministrado
35250f3a-d274-49c3-9da0-9de624df48d8,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_14,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:02:00,1.0,2,1,1,92.0,disfuncion_ejecutiva,closure_continuity,general_distress,0.387,0.422,reuse_response_memory,0.783,True,True,550,registro_operacional_suministrado
2d390e31-37e9-4520-acf5-abfaaf93d6b2,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_15,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:12:00,11.0,12,6,6,72.58333333333333,sueno_regulacion,closure_continuity,sleep_disruption,0.518,0.336,system_response,0.723,True,False,550,registro_operacional_suministrado
ea0c798e-ff66-42fe-ae4b-b56bbe008840,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_16,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:10:00,9.0,10,5,5,78.0,crisis_activa,reception_containment,meltdown,0.776,0.142,reuse_response_memory,0.636,False,True,592,registro_operacional_suministrado
1fd8f25a-e1a6-4c70-944b-eb35e1f6e6ca,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_17,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:02:00,1.0,2,1,1,88.5,sobrecarga_sensorial,focus_clarification,shutdown,0.728,0.268,system_response,0.884,True,True,526,registro_operacional_suministrado
5fb3481f-d46d-40ad-98d9-9e148476e8f9,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_18,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:04:00,3.0,4,2,2,82.5,crisis_activa,closure_continuity,emotional_dysregulation,0.75,0.75,llm_fallback,0.505,True,True,592,registro_operacional_suministrado
4123cc81-d5f7-4080-8d52-f47fc8cfb93b,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_19,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:02:00,1.0,2,1,1,100.0,crisis_activa,case_learning,emotional_dysregulation,0.712,0.573,llm_fallback,0.517,True,True,473,registro_operacional_suministrado
b7270d7b-bf80-44c4-b12b-100539a1ac16,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_20,2026-05-29 00:00:00,2026-05-29 00:01:00,2026-05-29 00:14:00,13.0,14,7,7,77.21428571428571,sobrecarga_sensorial,focus_clarification,meltdown,0.738,0.301,system_response,0.306,False,False,33,registro_operacional_suministrado
207802e3-c690-448f-aceb-3d3c313a4358,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_21,2026-05-30 06:00:00,2026-05-30 06:01:00,2026-05-30 06:14:00,13.0,14,7,7,70.14285714285714,apoyo_general,closure_continuity,emotional_dysregulation,0.709,0.399,reuse_response_memory,0.844,True,False,8,registro_operacional_suministrado
1b6b75d3-97ad-4d9f-9bbc-778b1027af29,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_22,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:02:00,1.0,2,1,1,90.5,crisis_activa,adaptive_intervention,shutdown,0.717,0.318,system_response,0.839,True,False,473,registro_operacional_suministrado
05a827b7-cb35-47a5-99ea-27abb5b1dfd6,515b036e-884b-4d5a-93df-138fdc9cfa2b,f2139b33-864b-417c-a9eb-98b5e13532fb,session_515b036e_23,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:10:00,9.0,10,5,5,72.8,sobrecarga_sensorial,focus_clarification,sensory_overload,0.655,0.672,llm_fallback,0.804,True,False,501,registro_operacional_suministrado
4ae6ed0c-84a3-4c27-925d-91e97bbbf82d,7b1ff7e5-ed74-4a36-9a20-71845011f89c,2ab2442d-04ec-4eb1-896a-d902c8a4e70d,session_7b1ff7e5_01,2026-05-05 08:20:00,2026-05-05 08:21:00,2026-05-05 08:30:00,9.0,10,5,5,72.8,sobrecarga_sensorial,adaptive_intervention,meltdown,0.789,0.35,llm_fallback,0.938,True,False,1,registro_operacional_suministrado
960b6852-ea3c-463e-97b4-25bbc92ad9ae,7b1ff7e5-ed74-4a36-9a20-71845011f89c,2ab2442d-04ec-4eb1-896a-d902c8a4e70d,session_7b1ff7e5_02,2026-05-07 10:20:00,2026-05-07 10:21:00,2026-05-07 10:22:00,1.0,2,1,1,85.0,crisis_activa,focus_clarification,emotional_dysregulation,0.721,0.312,system_response,0.536,False,True,1,registro_operacional_suministrado
2e601fd1-5698-4c6a-8165-4537a80a6701,7b1ff7e5-ed74-4a36-9a20-71845011f89c,2ab2442d-04ec-4eb1-896a-d902c8a4e70d,session_7b1ff7e5_03,2026-05-11 16:20:00,2026-05-11 16:21:00,2026-05-11 16:22:00,1.0,2,1,1,94.5,sobrecarga_cuidador,case_learning,burnout,0.938,0.202,reuse_response_memory,0.672,False,False,1,registro_operacional_suministrado
b9cfd784-a0f4-408a-8a5f-54bad643c6fe,7b1ff7e5-ed74-4a36-9a20-71845011f89c,2ab2442d-04ec-4eb1-896a-d902c8a4e70d,session_7b1ff7e5_04,2026-05-12 16:20:00,2026-05-12 16:21:00,2026-05-12 16:36:00,15.0,16,8,8,76.0,apoyo_general,reception_containment,executive_dysfunction,0.652,0.393,llm_fallback,0.415,False,False,1,registro_operacional_suministrado
cfa04526-0288-4e30-a61a-ae017a92a014,7b1ff7e5-ed74-4a36-9a20-71845011f89c,2ab2442d-04ec-4eb1-896a-d902c8a4e70d,session_7b1ff7e5_05,2026-05-29 14:04:00,2026-05-29 14:05:00,2026-05-29 14:16:00,11.0,12,6,6,70.83333333333333,sueno_regulacion,reception_containment,sleep_disruption,0.646,0.552,system_response,0.506,True,False,1,registro_operacional_suministrado
be5afa3f-8e1e-4004-9bc9-76ce5a47026d,7b1ff7e5-ed74-4a36-9a20-71845011f89c,2ab2442d-04ec-4eb1-896a-d902c8a4e70d,session_7b1ff7e5_06,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:14:00,13.0,14,7,7,66.64285714285714,disfuncion_ejecutiva,reception_containment,general_distress,0.436,0.607,reuse_response_memory,0.879,True,True,592,registro_operacional_suministrado
a2ea4cf8-5216-41f1-b414-7a5c216048af,7b1ff7e5-ed74-4a36-9a20-71845011f89c,2ab2442d-04ec-4eb1-896a-d902c8a4e70d,session_7b1ff7e5_07,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:02:00,1.0,2,1,1,89.5,transicion_rigidez,focus_clarification,shutdown,0.703,0.273,reuse_response_memory,0.587,True,False,473,registro_operacional_suministrado
342d44dc-6df3-4043-b666-3bcb8693600d,7b1ff7e5-ed74-4a36-9a20-71845011f89c,2ab2442d-04ec-4eb1-896a-d902c8a4e70d,session_7b1ff7e5_08,2026-05-31 02:00:00,2026-05-31 02:01:00,2026-05-31 02:12:00,11.0,12,6,6,72.66666666666667,sobrecarga_sensorial,closure_continuity,sensory_overload,0.81,0.676,llm_fallback,0.565,True,False,63,registro_operacional_suministrado
ed373f8e-0b9a-405f-ae2b-dcff46df47a0,7b1ff7e5-ed74-4a36-9a20-71845011f89c,2ab2442d-04ec-4eb1-896a-d902c8a4e70d,session_7b1ff7e5_09,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:02:00,1.0,2,1,1,81.5,sobrecarga_cuidador,case_learning,parental_fatigue,0.671,0.176,system_response,0.628,False,False,526,registro_operacional_suministrado
3eaa7505-cfd2-45ed-b7ee-54fc56e4a475,7b1ff7e5-ed74-4a36-9a20-71845011f89c,2ab2442d-04ec-4eb1-896a-d902c8a4e70d,session_7b1ff7e5_10,2026-05-29 22:00:00,2026-05-29 22:01:00,2026-05-29 22:10:00,9.0,10,5,5,78.3,apoyo_general,reception_containment,executive_dysfunction,0.524,0.394,llm_fallback,0.558,False,False,36,registro_operacional_suministrado
04aeceb1-a2f9-45b0-9c2a-bcaea07732ad,7b1ff7e5-ed74-4a36-9a20-71845011f89c,2ab2442d-04ec-4eb1-896a-d902c8a4e70d,session_7b1ff7e5_11,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:14:00,13.0,14,7,7,68.5,sobrecarga_sensorial,adaptive_intervention,shutdown,0.835,0.375,system_response,0.618,True,False,514,registro_operacional_suministrado
ac25549d-32f0-40b8-a9e3-b288daaedb53,7b1ff7e5-ed74-4a36-9a20-71845011f89c,2ab2442d-04ec-4eb1-896a-d902c8a4e70d,session_7b1ff7e5_12,2026-05-31 03:00:00,2026-05-31 03:01:00,2026-05-31 03:04:00,3.0,4,2,2,84.5,sobrecarga_cuidador,reception_containment,burnout,0.806,0.247,system_response,0.737,False,True,79,registro_operacional_suministrado
fa19326c-aa4b-41dc-9630-338b2b9e951d,7b1ff7e5-ed74-4a36-9a20-71845011f89c,2ab2442d-04ec-4eb1-896a-d902c8a4e70d,session_7b1ff7e5_13,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:02:00,1.0,2,1,1,81.5,crisis_activa,focus_clarification,emotional_dysregulation,0.872,0.642,llm_fallback,0.275,True,False,473,registro_operacional_suministrado
da88069b-b867-4027-adeb-2ea76474d133,7b1ff7e5-ed74-4a36-9a20-71845011f89c,2ab2442d-04ec-4eb1-896a-d902c8a4e70d,session_7b1ff7e5_14,2026-05-31 20:24:00,2026-05-31 20:25:00,2026-05-31 20:28:00,3.0,4,2,2,79.0,apoyo_general,adaptive_intervention,general_distress,0.599,0.541,reuse_response_memory,0.892,True,False,1,registro_operacional_suministrado
